id,subject,key,datetime,ip,Temperature,Pressure,Humidity,VoC,CO2,Altitude
246056,SPXEGN1TGSB2IKT9 | 1733225386,SPXEGN1TGSB2IKT9,2024-12-03 20:29:46,210.99.114.165,28.94,1018.26,14.75,488.88,33865.34,-41.63
246111,SPXEGN1TGSB2IKT9 | 1733225997,SPXEGN1TGSB2IKT9,2024-12-03 20:39:57,210.99.114.165,28.88,1018.13,14.75,491.40,34236.72,-40.47
246163,SPXEGN1TGSB2IKT9 | 1733226576,SPXEGN1TGSB2IKT9,2024-12-03 20:49:36,210.99.114.165,28.82,1018.12,14.80,491.76,34290.19,-40.47
246219,SPXEGN1TGSB2IKT9 | 1733227194,SPXEGN1TGSB2IKT9,2024-12-03 20:59:54,210.99.114.165,28.75,1018.10,14.82,493.95,34614.00,-40.30
246271,SPXEGN1TGSB2IKT9 | 1733227770,SPXEGN1TGSB2IKT9,2024-12-03 21:09:30,210.99.114.165,28.70,1018.08,14.81,493.22,34505.55,-40.22
246328,SPXEGN1TGSB2IKT9 | 1733228387,SPXEGN1TGSB2IKT9,2024-12-03 21:19:47,210.99.114.165,28.63,1018.06,14.82,496.15,34942.18,-40.05
246380,SPXEGN1TGSB2IKT9 | 1733228963,SPXEGN1TGSB2IKT9,2024-12-03 21:29:23,210.99.114.165,28.60,1018.13,14.82,498.01,35219.18,-40.72
246436,SPXEGN1TGSB2IKT9 | 1733229580,SPXEGN1TGSB2IKT9,2024-12-03 21:39:40,210.99.114.165,28.55,1018.05,14.84,501.00,35668.93,-39.97
246490,SPXEGN1TGSB2IKT9 | 1733230199,SPXEGN1TGSB2IKT9,2024-12-03 21:49:59,210.99.114.165,28.49,1018.12,14.85,501.38,35725.78,-40.55
246543,SPXEGN1TGSB2IKT9 | 1733230771,SPXEGN1TGSB2IKT9,2024-12-03 21:59:31,210.99.114.165,28.43,1018.07,14.86,501.00,35668.93,-40.05
246598,SPXEGN1TGSB2IKT9 | 1733231387,SPXEGN1TGSB2IKT9,2024-12-03 22:09:47,210.99.114.165,28.35,1018.13,14.91,501.76,35782.68,-40.63
246651,SPXEGN1TGSB2IKT9 | 1733231957,SPXEGN1TGSB2IKT9,2024-12-03 22:19:17,210.99.114.165,28.33,1018.11,14.92,507.10,36593.88,-40.38
246706,SPXEGN1TGSB2IKT9 | 1733232571,SPXEGN1TGSB2IKT9,2024-12-03 22:29:31,210.99.114.165,28.28,1018.18,14.91,505.18,36301.11,-41.05
246763,SPXEGN1TGSB2IKT9 | 1733233191,SPXEGN1TGSB2IKT9,2024-12-03 22:39:51,210.99.114.165,28.24,1018.14,14.96,509.42,36949.63,-40.80
246814,SPXEGN1TGSB2IKT9 | 1733233761,SPXEGN1TGSB2IKT9,2024-12-03 22:49:21,210.99.114.165,28.21,1018.16,14.97,510.98,37189.73,-40.88
246871,SPXEGN1TGSB2IKT9 | 1733234381,SPXEGN1TGSB2IKT9,2024-12-03 22:59:41,210.99.114.165,28.15,1018.11,15.01,509.42,36949.63,-40.38
246928,SPXEGN1TGSB2IKT9 | 1733234998,SPXEGN1TGSB2IKT9,2024-12-03 23:09:58,210.99.114.165,28.14,1018.09,15.05,514.53,37737.99,-40.30
246980,SPXEGN1TGSB2IKT9 | 1733235599,SPXEGN1TGSB2IKT9,2024-12-03 23:19:59,210.99.114.165,28.11,1018.03,15.09,516.52,38047.76,-39.80
247032,SPXEGN1TGSB2IKT9 | 1733236176,SPXEGN1TGSB2IKT9,2024-12-03 23:29:36,210.99.114.165,28.09,1018.22,15.13,512.16,37371.16,-41.38
247088,SPXEGN1TGSB2IKT9 | 1733236793,SPXEGN1TGSB2IKT9,2024-12-03 23:39:53,210.99.114.165,28.03,1018.18,15.17,513.34,37553.96,-40.96
247139,SPXEGN1TGSB2IKT9 | 1733237365,SPXEGN1TGSB2IKT9,2024-12-03 23:49:25,210.99.114.165,27.98,1018.30,15.23,514.93,37799.75,-41.96
247197,SPXEGN1TGSB2IKT9 | 1733237977,SPXEGN1TGSB2IKT9,2024-12-03 23:59:37,210.99.114.165,27.96,1018.29,15.28,517.73,38235.34,-41.96
247253,SPXEGN1TGSB2IKT9 | 1733238592,SPXEGN1TGSB2IKT9,2024-12-04 00:09:52,210.99.114.165,27.96,1018.28,15.31,518.13,38298.14,-41.79
247304,SPXEGN1TGSB2IKT9 | 1733239164,SPXEGN1TGSB2IKT9,2024-12-04 00:19:24,210.99.114.165,27.92,1018.35,15.37,514.14,37676.61,-42.54
247359,SPXEGN1TGSB2IKT9 | 1733239783,SPXEGN1TGSB2IKT9,2024-12-04 00:29:43,210.99.114.165,27.90,1018.36,15.43,516.12,37985.48,-42.46
247416,SPXEGN1TGSB2IKT9 | 1733240397,SPXEGN1TGSB2IKT9,2024-12-04 00:39:57,210.99.114.165,27.85,1018.25,15.49,514.93,37799.75,-41.46
247467,SPXEGN1TGSB2IKT9 | 1733240964,SPXEGN1TGSB2IKT9,2024-12-04 00:49:24,210.99.114.165,27.79,1018.15,15.56,516.12,37985.48,-40.63
247522,SPXEGN1TGSB2IKT9 | 1733241576,SPXEGN1TGSB2IKT9,2024-12-04 00:59:36,210.99.114.165,27.78,1018.22,15.63,514.93,37799.75,-41.38
247578,SPXEGN1TGSB2IKT9 | 1733242193,SPXEGN1TGSB2IKT9,2024-12-04 01:09:53,210.99.114.165,27.74,1018.33,15.70,514.53,37737.99,-42.21
247632,SPXEGN1TGSB2IKT9 | 1733242763,SPXEGN1TGSB2IKT9,2024-12-04 01:19:23,210.99.114.165,27.73,1018.35,15.74,513.74,37615.10,-42.21
247687,SPXEGN1TGSB2IKT9 | 1733243380,SPXEGN1TGSB2IKT9,2024-12-04 01:29:40,210.99.114.165,27.71,1018.24,15.78,512.55,37431.99,-41.55
247739,SPXEGN1TGSB2IKT9 | 1733243956,SPXEGN1TGSB2IKT9,2024-12-04 01:39:16,210.99.114.165,27.69,1018.21,15.85,512.95,37492.88,-41.30
247795,SPXEGN1TGSB2IKT9 | 1733244573,SPXEGN1TGSB2IKT9,2024-12-04 01:49:33,210.99.114.165,27.66,1018.27,15.89,512.55,37431.99,-41.71
247852,SPXEGN1TGSB2IKT9 | 1733245184,SPXEGN1TGSB2IKT9,2024-12-04 01:59:44,210.99.114.165,27.64,1018.37,15.93,514.53,37737.99,-42.54
247904,SPXEGN1TGSB2IKT9 | 1733245758,SPXEGN1TGSB2IKT9,2024-12-04 02:09:18,210.99.114.165,27.63,1018.45,15.98,511.77,37310.53,-43.29
247957,SPXEGN1TGSB2IKT9 | 1733246363,SPXEGN1TGSB2IKT9,2024-12-04 02:19:23,210.99.114.165,27.61,1018.47,16.00,514.14,37676.61,-43.37
248012,SPXEGN1TGSB2IKT9 | 1733246982,SPXEGN1TGSB2IKT9,2024-12-04 02:29:42,210.99.114.165,27.58,1018.55,16.04,515.33,37861.41,-44.03
248069,SPXEGN1TGSB2IKT9 | 1733247596,SPXEGN1TGSB2IKT9,2024-12-04 02:39:56,210.99.114.165,27.54,1018.52,16.09,512.16,37371.16,-43.78
248121,SPXEGN1TGSB2IKT9 | 1733248170,SPXEGN1TGSB2IKT9,2024-12-04 02:49:30,210.99.114.165,27.51,1018.59,16.11,513.74,37615.10,-44.28
248176,SPXEGN1TGSB2IKT9 | 1733248787,SPXEGN1TGSB2IKT9,2024-12-04 02:59:47,210.99.114.165,27.49,1018.60,16.15,511.77,37310.53,-44.45
248228,SPXEGN1TGSB2IKT9 | 1733249388,SPXEGN1TGSB2IKT9,2024-12-04 03:09:48,210.99.114.165,27.49,1018.51,16.14,509.81,37009.51,-43.70
248276,SPXEGN1TGSB2IKT9 | 1733249990,SPXEGN1TGSB2IKT9,2024-12-04 03:19:50,210.99.114.165,27.47,1018.45,16.14,503.65,36069.39,-43.12
248309,SPXEGN1TGSB2IKT9 | 1733250544,SPXEGN1TGSB2IKT9,2024-12-04 03:29:04,210.99.114.165,27.50,1018.46,16.17,484.62,33242.25,-43.29
248352,SPXEGN1TGSB2IKT9 | 1733251196,SPXEGN1TGSB2IKT9,2024-12-04 03:39:56,210.99.114.165,27.52,1018.51,16.13,477.33,32190.97,-43.70
248396,SPXEGN1TGSB2IKT9 | 1733251754,SPXEGN1TGSB2IKT9,2024-12-04 03:49:14,210.99.114.165,27.48,1018.42,16.15,480.43,32635.51,-42.79
248442,SPXEGN1TGSB2IKT9 | 1733252383,SPXEGN1TGSB2IKT9,2024-12-04 03:59:43,210.99.114.165,27.45,1018.28,16.15,483.56,33088.94,-41.79
248490,SPXEGN1TGSB2IKT9 | 1733252991,SPXEGN1TGSB2IKT9,2024-12-04 04:09:51,210.99.114.165,27.43,1018.41,16.19,486.03,33448.12,-42.96
248542,SPXEGN1TGSB2IKT9 | 1733253597,SPXEGN1TGSB2IKT9,2024-12-04 04:19:57,210.99.114.165,27.37,1018.35,16.24,491.04,34183.28,-42.29
248594,SPXEGN1TGSB2IKT9 | 1733254194,SPXEGN1TGSB2IKT9,2024-12-04 04:29:54,210.99.114.165,27.34,1018.36,16.28,496.15,34942.18,-42.46
248641,SPXEGN1TGSB2IKT9 | 1733254786,SPXEGN1TGSB2IKT9,2024-12-04 04:39:46,210.99.114.165,27.32,1018.33,16.32,491.76,34290.19,-42.21
248683,SPXEGN1TGSB2IKT9 | 1733255359,SPXEGN1TGSB2IKT9,2024-12-04 04:49:19,210.99.114.165,27.33,1018.36,16.34,490.68,34130.04,-42.29
248731,SPXEGN1TGSB2IKT9 | 1733255955,SPXEGN1TGSB2IKT9,2024-12-04 04:59:15,210.99.114.165,27.30,1018.24,16.37,489.60,33970.86,-41.21
248783,SPXEGN1TGSB2IKT9 | 1733256557,SPXEGN1TGSB2IKT9,2024-12-04 05:09:17,210.99.114.165,27.27,1018.24,16.41,497.64,35163.49,-41.38
248832,SPXEGN1TGSB2IKT9 | 1733257157,SPXEGN1TGSB2IKT9,2024-12-04 05:19:17,210.99.114.165,27.27,1018.22,16.42,498.01,35219.18,-41.38
248881,SPXEGN1TGSB2IKT9 | 1733257792,SPXEGN1TGSB2IKT9,2024-12-04 05:29:52,210.99.114.165,27.22,1018.17,16.48,499.87,35499.24,-40.72
248930,SPXEGN1TGSB2IKT9 | 1733258377,SPXEGN1TGSB2IKT9,2024-12-04 05:39:37,210.99.114.165,27.20,1018.11,16.50,493.58,34559.68,-40.30
248983,SPXEGN1TGSB2IKT9 | 1733258996,SPXEGN1TGSB2IKT9,2024-12-04 05:49:56,210.99.114.165,27.19,1018.14,16.50,496.15,34942.18,-40.55
249035,SPXEGN1TGSB2IKT9 | 1733259592,SPXEGN1TGSB2IKT9,2024-12-04 05:59:52,210.99.114.165,27.16,1018.10,16.50,502.13,35839.78,-40.22
249081,SPXEGN1TGSB2IKT9 | 1733260160,SPXEGN1TGSB2IKT9,2024-12-04 06:09:20,210.99.114.165,27.16,1018.08,16.41,500.63,35612.27,-40.05
249133,SPXEGN1TGSB2IKT9 | 1733260763,SPXEGN1TGSB2IKT9,2024-12-04 06:19:23,210.99.114.165,27.06,1018.04,16.47,505.18,36301.11,-39.80
249180,SPXEGN1TGSB2IKT9 | 1733261362,SPXEGN1TGSB2IKT9,2024-12-04 06:29:22,210.99.114.165,27.09,1017.96,16.24,503.27,36011.80,-39.14
249238,SPXEGN1TGSB2IKT9 | 1733261991,SPXEGN1TGSB2IKT9,2024-12-04 06:39:51,210.99.114.165,26.93,1018.00,16.05,514.53,37737.99,-39.64
249288,SPXEGN1TGSB2IKT9 | 1733262586,SPXEGN1TGSB2IKT9,2024-12-04 06:49:46,210.99.114.165,26.80,1018.13,16.10,518.94,38424.34,-40.63
249339,SPXEGN1TGSB2IKT9 | 1733263172,SPXEGN1TGSB2IKT9,2024-12-04 06:59:32,210.99.114.165,26.70,1018.31,16.14,527.56,39785.64,-42.13
249389,SPXEGN1TGSB2IKT9 | 1733263757,SPXEGN1TGSB2IKT9,2024-12-04 07:09:17,210.99.114.165,26.67,1018.34,16.13,524.24,39258.88,-42.29
249443,SPXEGN1TGSB2IKT9 | 1733264377,SPXEGN1TGSB2IKT9,2024-12-04 07:19:37,210.99.114.165,26.84,1018.32,15.93,533.04,40663.87,-42.13
249497,SPXEGN1TGSB2IKT9 | 1733264997,SPXEGN1TGSB2IKT9,2024-12-04 07:29:57,210.99.114.165,26.64,1018.28,15.84,543.91,42433.37,-41.88
249549,SPXEGN1TGSB2IKT9 | 1733265565,SPXEGN1TGSB2IKT9,2024-12-04 07:39:25,210.99.114.165,26.64,1018.36,16.03,548.38,43172.63,-42.46
249604,SPXEGN1TGSB2IKT9 | 1733266178,SPXEGN1TGSB2IKT9,2024-12-04 07:49:38,210.99.114.165,26.83,1018.45,16.63,540.82,41926.78,-43.37
249659,SPXEGN1TGSB2IKT9 | 1733266790,SPXEGN1TGSB2IKT9,2024-12-04 07:59:50,210.99.114.165,27.08,1018.50,16.57,537.77,41428.93,-43.62
249712,SPXEGN1TGSB2IKT9 | 1733267399,SPXEGN1TGSB2IKT9,2024-12-04 08:09:59,210.99.114.165,27.26,1018.50,16.58,530.07,40187.59,-43.54
249764,SPXEGN1TGSB2IKT9 | 1733267970,SPXEGN1TGSB2IKT9,2024-12-04 08:19:30,210.99.114.165,27.42,1018.46,16.58,527.56,39785.64,-43.29
249821,SPXEGN1TGSB2IKT9 | 1733268583,SPXEGN1TGSB2IKT9,2024-12-04 08:29:43,210.99.114.165,27.55,1018.60,16.93,519.34,38487.59,-44.45
249871,SPXEGN1TGSB2IKT9 | 1733269158,SPXEGN1TGSB2IKT9,2024-12-04 08:39:18,210.99.114.165,27.68,1018.61,16.61,510.59,37129.39,-44.53
249925,SPXEGN1TGSB2IKT9 | 1733269763,SPXEGN1TGSB2IKT9,2024-12-04 08:49:23,210.99.114.165,27.83,1018.64,16.54,507.48,36652.84,-44.78
249981,SPXEGN1TGSB2IKT9 | 1733270379,SPXEGN1TGSB2IKT9,2024-12-04 08:59:39,210.99.114.165,27.92,1018.67,16.43,504.79,36243.03,-44.94
250037,SPXEGN1TGSB2IKT9 | 1733270991,SPXEGN1TGSB2IKT9,2024-12-04 09:09:51,210.99.114.165,28.01,1018.71,16.34,505.18,36301.11,-45.36
250087,SPXEGN1TGSB2IKT9 | 1733271563,SPXEGN1TGSB2IKT9,2024-12-04 09:19:23,210.99.114.165,28.10,1018.70,16.42,496.89,35052.66,-45.28
250143,SPXEGN1TGSB2IKT9 | 1733272181,SPXEGN1TGSB2IKT9,2024-12-04 09:29:41,210.99.114.165,28.24,1018.75,16.28,496.15,34942.18,-45.77
250198,SPXEGN1TGSB2IKT9 | 1733272791,SPXEGN1TGSB2IKT9,2024-12-04 09:39:51,210.99.114.165,28.33,1018.80,16.14,491.40,34236.72,-46.19
250248,SPXEGN1TGSB2IKT9 | 1733273357,SPXEGN1TGSB2IKT9,2024-12-04 09:49:17,210.99.114.165,28.39,1018.86,16.06,493.22,34505.55,-46.69
250303,SPXEGN1TGSB2IKT9 | 1733273971,SPXEGN1TGSB2IKT9,2024-12-04 09:59:31,210.99.114.165,28.47,1018.84,15.98,491.04,34183.28,-46.60
250360,SPXEGN1TGSB2IKT9 | 1733274586,SPXEGN1TGSB2IKT9,2024-12-04 10:09:46,210.99.114.165,28.56,1018.81,15.87,491.04,34183.28,-46.27
250413,SPXEGN1TGSB2IKT9 | 1733275158,SPXEGN1TGSB2IKT9,2024-12-04 10:19:18,210.99.114.165,28.65,1018.79,15.77,489.96,34023.83,-46.27
250466,SPXEGN1TGSB2IKT9 | 1733275758,SPXEGN1TGSB2IKT9,2024-12-04 10:29:18,210.99.114.165,28.77,1018.82,15.70,488.88,33865.34,-46.44
250521,SPXEGN1TGSB2IKT9 | 1733276368,SPXEGN1TGSB2IKT9,2024-12-04 10:39:28,210.99.114.165,28.86,1018.83,15.60,489.24,33918.08,-46.44
250576,SPXEGN1TGSB2IKT9 | 1733276981,SPXEGN1TGSB2IKT9,2024-12-04 10:49:41,210.99.114.165,28.97,1018.79,15.51,484.27,33191.05,-46.11
250631,SPXEGN1TGSB2IKT9 | 1733277596,SPXEGN1TGSB2IKT9,2024-12-04 10:59:56,210.99.114.165,29.06,1018.57,15.41,483.56,33088.94,-44.20
250684,SPXEGN1TGSB2IKT9 | 1733278198,SPXEGN1TGSB2IKT9,2024-12-04 11:09:58,210.99.114.165,29.21,1018.55,15.33,484.62,33242.25,-43.95
250736,SPXEGN1TGSB2IKT9 | 1733278769,SPXEGN1TGSB2IKT9,2024-12-04 11:19:29,210.99.114.165,29.31,1018.55,15.27,479.74,32536.00,-44.03
250792,SPXEGN1TGSB2IKT9 | 1733279383,SPXEGN1TGSB2IKT9,2024-12-04 11:29:43,210.99.114.165,29.31,1018.45,15.31,477.67,32239.94,-43.29
250848,SPXEGN1TGSB2IKT9 | 1733279995,SPXEGN1TGSB2IKT9,2024-12-04 11:39:55,210.99.114.165,29.36,1018.19,15.27,482.51,32936.87,-40.96
250900,SPXEGN1TGSB2IKT9 | 1733280563,SPXEGN1TGSB2IKT9,2024-12-04 11:49:23,210.99.114.165,29.46,1018.00,15.21,480.77,32685.40,-39.47
250956,SPXEGN1TGSB2IKT9 | 1733281177,SPXEGN1TGSB2IKT9,2024-12-04 11:59:37,210.99.114.165,29.52,1017.84,15.14,473.60,31659.46,-38.31
251012,SPXEGN1TGSB2IKT9 | 1733281791,SPXEGN1TGSB2IKT9,2024-12-04 12:09:51,210.99.114.165,29.56,1017.67,15.08,480.77,32685.40,-36.73
251064,SPXEGN1TGSB2IKT9 | 1733282363,SPXEGN1TGSB2IKT9,2024-12-04 12:19:23,210.99.114.165,29.63,1017.45,15.00,481.12,32735.48,-34.83
251120,SPXEGN1TGSB2IKT9 | 1733282978,SPXEGN1TGSB2IKT9,2024-12-04 12:29:38,210.99.114.165,29.72,1017.25,14.99,477.67,32239.94,-33.33
251174,SPXEGN1TGSB2IKT9 | 1733283590,SPXEGN1TGSB2IKT9,2024-12-04 12:39:50,210.99.114.165,29.78,1017.11,14.97,479.05,32436.77,-32.09
251226,SPXEGN1TGSB2IKT9 | 1733284164,SPXEGN1TGSB2IKT9,2024-12-04 12:49:24,210.99.114.165,29.83,1016.93,14.97,469.60,31093.87,-30.68
251282,SPXEGN1TGSB2IKT9 | 1733284780,SPXEGN1TGSB2IKT9,2024-12-04 12:59:40,210.99.114.165,29.89,1016.85,14.89,475.63,31947.68,-29.85
251337,SPXEGN1TGSB2IKT9 | 1733285389,SPXEGN1TGSB2IKT9,2024-12-04 13:09:49,210.99.114.165,29.92,1016.79,15.00,472.26,31469.28,-29.43
251392,SPXEGN1TGSB2IKT9 | 1733285998,SPXEGN1TGSB2IKT9,2024-12-04 13:19:58,210.99.114.165,30.01,1016.64,14.96,470.26,31187.20,-28.27
251444,SPXEGN1TGSB2IKT9 | 1733286568,SPXEGN1TGSB2IKT9,2024-12-04 13:29:28,210.99.114.165,30.04,1016.60,14.95,471.26,31327.79,-27.77
251500,SPXEGN1TGSB2IKT9 | 1733287178,SPXEGN1TGSB2IKT9,2024-12-04 13:39:38,210.99.114.165,30.12,1016.48,14.95,467.95,30862.66,-26.86
251556,SPXEGN1TGSB2IKT9 | 1733287792,SPXEGN1TGSB2IKT9,2024-12-04 13:49:52,210.99.114.165,30.15,1016.30,15.03,461.80,30005.92,-25.28
251608,SPXEGN1TGSB2IKT9 | 1733288365,SPXEGN1TGSB2IKT9,2024-12-04 13:59:25,210.99.114.165,30.24,1016.08,15.05,460.84,29873.88,-23.29
251663,SPXEGN1TGSB2IKT9 | 1733288985,SPXEGN1TGSB2IKT9,2024-12-04 14:09:45,210.99.114.165,30.28,1016.01,14.99,459.25,29655.55,-22.95
251714,SPXEGN1TGSB2IKT9 | 1733289556,SPXEGN1TGSB2IKT9,2024-12-04 14:19:16,210.99.114.165,30.28,1015.87,15.05,456.73,29311.07,-21.71
251771,SPXEGN1TGSB2IKT9 | 1733290172,SPXEGN1TGSB2IKT9,2024-12-04 14:29:32,210.99.114.165,30.32,1015.69,15.00,453.94,28930.25,-20.21
251827,SPXEGN1TGSB2IKT9 | 1733290788,SPXEGN1TGSB2IKT9,2024-12-04 14:39:48,210.99.114.165,30.32,1015.51,15.02,449.95,28392.80,-18.80
251878,SPXEGN1TGSB2IKT9 | 1733291358,SPXEGN1TGSB2IKT9,2024-12-04 14:49:18,210.99.114.165,30.33,1015.37,15.00,451.78,28639.03,-17.47
251932,SPXEGN1TGSB2IKT9 | 1733291958,SPXEGN1TGSB2IKT9,2024-12-04 14:59:18,210.99.114.165,30.37,1015.31,15.02,451.78,28639.03,-17.22
251987,SPXEGN1TGSB2IKT9 | 1733292575,SPXEGN1TGSB2IKT9,2024-12-04 15:09:35,210.99.114.165,30.41,1015.30,15.14,446.94,27989.27,-17.05
252042,SPXEGN1TGSB2IKT9 | 1733293191,SPXEGN1TGSB2IKT9,2024-12-04 15:19:51,210.99.114.165,30.50,1015.34,15.06,446.64,27949.28,-17.39
252094,SPXEGN1TGSB2IKT9 | 1733293762,SPXEGN1TGSB2IKT9,2024-12-04 15:29:22,210.99.114.165,30.51,1015.25,15.04,445.45,27790.53,-16.55
252151,SPXEGN1TGSB2IKT9 | 1733294380,SPXEGN1TGSB2IKT9,2024-12-04 15:39:40,210.99.114.165,30.52,1015.18,15.11,439.57,27015.69,-16.06
252207,SPXEGN1TGSB2IKT9 | 1733294992,SPXEGN1TGSB2IKT9,2024-12-04 15:49:52,210.99.114.165,30.57,1015.08,15.08,440.44,27129.91,-15.23
252258,SPXEGN1TGSB2IKT9 | 1733295563,SPXEGN1TGSB2IKT9,2024-12-04 15:59:23,210.99.114.165,30.59,1015.02,15.12,440.44,27129.91,-14.81
252315,SPXEGN1TGSB2IKT9 | 1733296177,SPXEGN1TGSB2IKT9,2024-12-04 16:09:37,210.99.114.165,30.66,1015.08,15.05,437.84,26789.30,-15.14
252371,SPXEGN1TGSB2IKT9 | 1733296790,SPXEGN1TGSB2IKT9,2024-12-04 16:19:50,210.99.114.165,30.70,1015.02,15.09,438.13,26826.88,-14.64
252423,SPXEGN1TGSB2IKT9 | 1733297358,SPXEGN1TGSB2IKT9,2024-12-04 16:29:18,210.99.114.165,30.69,1014.96,15.08,436.41,26602.86,-14.14
252478,SPXEGN1TGSB2IKT9 | 1733297968,SPXEGN1TGSB2IKT9,2024-12-04 16:39:28,210.99.114.165,30.70,1014.92,15.09,434.42,26344.86,-13.98
252534,SPXEGN1TGSB2IKT9 | 1733298579,SPXEGN1TGSB2IKT9,2024-12-04 16:49:39,210.99.114.165,30.72,1014.88,15.14,435.27,26454.90,-13.73
252590,SPXEGN1TGSB2IKT9 | 1733299196,SPXEGN1TGSB2IKT9,2024-12-04 16:59:56,210.99.114.165,30.74,1014.83,15.16,435.27,26454.90,-13.23
252641,SPXEGN1TGSB2IKT9 | 1733299766,SPXEGN1TGSB2IKT9,2024-12-04 17:09:26,210.99.114.165,30.74,1014.77,15.14,430.77,25875.08,-12.65
