id,subject,key,datetime,ip,Temperature,Pressure,Humidity,VoC,CO2,Altitude
252697,SPXEGN1TGSB2IKT9 | 1733300378,SPXEGN1TGSB2IKT9,2024-12-04 17:19:38,210.99.114.165,30.72,1014.70,15.16,429.94,25768.44,-12.07
252753,SPXEGN1TGSB2IKT9 | 1733300993,SPXEGN1TGSB2IKT9,2024-12-04 17:29:53,210.99.114.165,30.70,1014.60,15.11,426.91,25382.66,-11.32
252805,SPXEGN1TGSB2IKT9 | 1733301561,SPXEGN1TGSB2IKT9,2024-12-04 17:39:21,210.99.114.165,30.68,1014.50,15.06,424.46,25073.33,-10.57
252861,SPXEGN1TGSB2IKT9 | 1733302175,SPXEGN1TGSB2IKT9,2024-12-04 17:49:35,210.99.114.165,30.49,1014.48,15.05,426.64,25348.03,-10.24
252915,SPXEGN1TGSB2IKT9 | 1733302789,SPXEGN1TGSB2IKT9,2024-12-04 17:59:49,210.99.114.165,30.30,1014.50,15.01,429.66,25733.02,-10.57
252967,SPXEGN1TGSB2IKT9 | 1733303363,SPXEGN1TGSB2IKT9,2024-12-04 18:09:23,210.99.114.165,30.18,1014.47,15.08,436.12,26565.70,-10.24
253025,SPXEGN1TGSB2IKT9 | 1733303983,SPXEGN1TGSB2IKT9,2024-12-04 18:19:43,210.99.114.165,30.04,1014.49,15.11,438.99,26939.90,-10.49
253077,SPXEGN1TGSB2IKT9 | 1733304559,SPXEGN1TGSB2IKT9,2024-12-04 18:29:19,210.99.114.165,29.93,1014.54,15.25,435.84,26528.70,-10.73
253130,SPXEGN1TGSB2IKT9 | 1733305162,SPXEGN1TGSB2IKT9,2024-12-04 18:39:22,210.99.114.165,29.87,1014.56,15.24,437.27,26714.49,-10.90
253186,SPXEGN1TGSB2IKT9 | 1733305779,SPXEGN1TGSB2IKT9,2024-12-04 18:49:39,210.99.114.165,29.72,1014.60,15.22,444.26,27633.03,-11.23
253242,SPXEGN1TGSB2IKT9 | 1733306394,SPXEGN1TGSB2IKT9,2024-12-04 18:59:54,210.99.114.165,29.63,1014.61,15.23,443.96,27593.83,-11.32
253293,SPXEGN1TGSB2IKT9 | 1733306964,SPXEGN1TGSB2IKT9,2024-12-04 19:09:24,210.99.114.165,29.53,1014.63,15.23,441.32,27244.89,-11.57
253350,SPXEGN1TGSB2IKT9 | 1733307583,SPXEGN1TGSB2IKT9,2024-12-04 19:19:43,210.99.114.165,29.43,1014.62,15.23,443.37,27515.77,-11.48
253405,SPXEGN1TGSB2IKT9 | 1733308197,SPXEGN1TGSB2IKT9,2024-12-04 19:29:57,210.99.114.165,29.36,1014.69,15.25,449.35,28311.46,-12.07
253457,SPXEGN1TGSB2IKT9 | 1733308766,SPXEGN1TGSB2IKT9,2024-12-04 19:39:26,210.99.114.165,29.27,1014.70,15.27,451.48,28597.89,-12.07
253512,SPXEGN1TGSB2IKT9 | 1733309380,SPXEGN1TGSB2IKT9,2024-12-04 19:49:40,210.99.114.165,29.19,1014.73,15.25,454.55,29014.25,-12.31
253568,SPXEGN1TGSB2IKT9 | 1733309995,SPXEGN1TGSB2IKT9,2024-12-04 19:59:55,210.99.114.165,29.24,1014.65,15.26,460.84,29873.88,-11.57
253620,SPXEGN1TGSB2IKT9 | 1733310597,SPXEGN1TGSB2IKT9,2024-12-04 20:09:57,210.99.114.165,29.28,1014.84,15.17,459.88,29742.53,-13.31
253675,SPXEGN1TGSB2IKT9 | 1733311198,SPXEGN1TGSB2IKT9,2024-12-04 20:19:58,210.99.114.165,29.11,1014.81,15.19,465.67,30542.92,-12.98
253727,SPXEGN1TGSB2IKT9 | 1733311769,SPXEGN1TGSB2IKT9,2024-12-04 20:29:29,210.99.114.165,28.97,1014.82,15.20,468.28,30908.63,-13.15
253783,SPXEGN1TGSB2IKT9 | 1733312381,SPXEGN1TGSB2IKT9,2024-12-04 20:39:41,210.99.114.165,28.87,1014.88,15.23,471.93,31422.03,-13.48
253838,SPXEGN1TGSB2IKT9 | 1733312999,SPXEGN1TGSB2IKT9,2024-12-04 20:49:59,210.99.114.165,28.78,1014.96,15.31,473.27,31611.65,-14.23
253890,SPXEGN1TGSB2IKT9 | 1733313568,SPXEGN1TGSB2IKT9,2024-12-04 20:59:28,210.99.114.165,28.72,1015.04,15.33,474.28,31755.06,-14.98
253946,SPXEGN1TGSB2IKT9 | 1733314183,SPXEGN1TGSB2IKT9,2024-12-04 21:09:43,210.99.114.165,28.64,1015.08,15.34,478.70,32387.37,-15.23
253998,SPXEGN1TGSB2IKT9 | 1733314756,SPXEGN1TGSB2IKT9,2024-12-04 21:19:16,210.99.114.165,28.57,1015.08,15.38,476.99,32142.04,-15.14
254054,SPXEGN1TGSB2IKT9 | 1733315375,SPXEGN1TGSB2IKT9,2024-12-04 21:29:35,210.99.114.165,28.52,1015.02,15.40,479.74,32536.00,-14.73
254108,SPXEGN1TGSB2IKT9 | 1733315989,SPXEGN1TGSB2IKT9,2024-12-04 21:39:49,210.99.114.165,28.47,1015.07,15.42,480.77,32685.40,-15.23
254160,SPXEGN1TGSB2IKT9 | 1733316565,SPXEGN1TGSB2IKT9,2024-12-04 21:49:25,210.99.114.165,28.41,1015.03,15.46,480.08,32585.67,-14.89
254216,SPXEGN1TGSB2IKT9 | 1733317180,SPXEGN1TGSB2IKT9,2024-12-04 21:59:40,210.99.114.165,28.37,1014.94,15.49,481.82,32835.88,-14.14
254272,SPXEGN1TGSB2IKT9 | 1733317797,SPXEGN1TGSB2IKT9,2024-12-04 22:09:57,210.99.114.165,28.31,1014.89,15.53,482.16,32886.36,-13.73
254324,SPXEGN1TGSB2IKT9 | 1733318369,SPXEGN1TGSB2IKT9,2024-12-04 22:19:29,210.99.114.165,28.27,1014.87,15.59,482.86,32987.43,-13.56
254380,SPXEGN1TGSB2IKT9 | 1733318985,SPXEGN1TGSB2IKT9,2024-12-04 22:29:45,210.99.114.165,28.24,1014.78,15.63,482.51,32936.87,-12.73
254431,SPXEGN1TGSB2IKT9 | 1733319557,SPXEGN1TGSB2IKT9,2024-12-04 22:39:17,210.99.114.165,28.20,1014.79,15.70,485.67,33396.34,-12.90
254487,SPXEGN1TGSB2IKT9 | 1733320172,SPXEGN1TGSB2IKT9,2024-12-04 22:49:32,210.99.114.165,28.13,1014.82,15.74,486.03,33448.12,-13.15
254542,SPXEGN1TGSB2IKT9 | 1733320791,SPXEGN1TGSB2IKT9,2024-12-04 22:59:51,210.99.114.165,28.06,1014.78,15.81,483.21,33038.16,-12.73
254592,SPXEGN1TGSB2IKT9 | 1733321363,SPXEGN1TGSB2IKT9,2024-12-04 23:09:23,210.99.114.165,28.04,1014.72,15.85,486.03,33448.12,-12.23
254648,SPXEGN1TGSB2IKT9 | 1733321977,SPXEGN1TGSB2IKT9,2024-12-04 23:19:37,210.99.114.165,27.98,1014.74,15.92,487.81,33707.95,-12.48
254704,SPXEGN1TGSB2IKT9 | 1733322589,SPXEGN1TGSB2IKT9,2024-12-04 23:29:49,210.99.114.165,27.93,1014.70,15.99,485.32,33344.88,-12.07
254756,SPXEGN1TGSB2IKT9 | 1733323157,SPXEGN1TGSB2IKT9,2024-12-04 23:39:17,210.99.114.165,27.90,1014.70,16.05,487.45,33655.82,-12.07
254811,SPXEGN1TGSB2IKT9 | 1733323768,SPXEGN1TGSB2IKT9,2024-12-04 23:49:28,210.99.114.165,27.86,1014.50,16.10,484.97,33293.47,-10.40
254864,SPXEGN1TGSB2IKT9 | 1733324383,SPXEGN1TGSB2IKT9,2024-12-04 23:59:43,210.99.114.165,27.82,1014.50,16.14,484.62,33242.25,-10.24
254919,SPXEGN1TGSB2IKT9 | 1733324996,SPXEGN1TGSB2IKT9,2024-12-05 00:09:56,210.99.114.165,27.77,1014.48,16.20,487.10,33603.73,-10.24
254971,SPXEGN1TGSB2IKT9 | 1733325565,SPXEGN1TGSB2IKT9,2024-12-05 00:19:25,210.99.114.165,27.74,1014.38,16.22,483.21,33038.16,-9.40
255027,SPXEGN1TGSB2IKT9 | 1733326181,SPXEGN1TGSB2IKT9,2024-12-05 00:29:41,210.99.114.165,27.70,1014.25,16.27,482.86,32987.43,-8.41
255079,SPXEGN1TGSB2IKT9 | 1733326756,SPXEGN1TGSB2IKT9,2024-12-05 00:39:16,210.99.114.165,27.70,1014.18,16.28,484.97,33293.47,-7.66
255134,SPXEGN1TGSB2IKT9 | 1733327374,SPXEGN1TGSB2IKT9,2024-12-05 00:49:34,210.99.114.165,27.64,1014.03,16.34,482.16,32886.36,-6.41
255191,SPXEGN1TGSB2IKT9 | 1733327990,SPXEGN1TGSB2IKT9,2024-12-05 00:59:50,210.99.114.165,27.61,1013.97,16.36,484.62,33242.25,-6.08
255243,SPXEGN1TGSB2IKT9 | 1733328565,SPXEGN1TGSB2IKT9,2024-12-05 01:09:25,210.99.114.165,27.56,1014.00,16.40,484.27,33191.05,-6.33
255298,SPXEGN1TGSB2IKT9 | 1733329179,SPXEGN1TGSB2IKT9,2024-12-05 01:19:39,210.99.114.165,27.52,1013.98,16.40,485.32,33344.88,-6.16
255349,SPXEGN1TGSB2IKT9 | 1733329755,SPXEGN1TGSB2IKT9,2024-12-05 01:29:15,210.99.114.165,27.49,1013.94,16.44,483.56,33088.94,-5.74
255405,SPXEGN1TGSB2IKT9 | 1733330369,SPXEGN1TGSB2IKT9,2024-12-05 01:39:29,210.99.114.165,27.45,1013.87,16.49,485.32,33344.88,-5.08
255461,SPXEGN1TGSB2IKT9 | 1733330985,SPXEGN1TGSB2IKT9,2024-12-05 01:49:45,210.99.114.165,27.42,1013.78,16.56,481.47,32785.59,-4.41
255511,SPXEGN1TGSB2IKT9 | 1733331559,SPXEGN1TGSB2IKT9,2024-12-05 01:59:19,210.99.114.165,27.43,1013.81,16.60,480.08,32585.67,-4.66
255566,SPXEGN1TGSB2IKT9 | 1733332172,SPXEGN1TGSB2IKT9,2024-12-05 02:09:32,210.99.114.165,27.40,1013.79,16.56,475.63,31947.68,-4.49
255621,SPXEGN1TGSB2IKT9 | 1733332789,SPXEGN1TGSB2IKT9,2024-12-05 02:19:49,210.99.114.165,27.35,1013.81,16.54,479.74,32536.00,-4.66
255673,SPXEGN1TGSB2IKT9 | 1733333364,SPXEGN1TGSB2IKT9,2024-12-05 02:29:24,210.99.114.165,27.33,1013.79,16.52,482.51,32936.87,-4.58
255728,SPXEGN1TGSB2IKT9 | 1733333978,SPXEGN1TGSB2IKT9,2024-12-05 02:39:38,210.99.114.165,27.31,1013.86,16.52,484.97,33293.47,-5.16
255784,SPXEGN1TGSB2IKT9 | 1733334589,SPXEGN1TGSB2IKT9,2024-12-05 02:49:49,210.99.114.165,27.28,1013.88,16.53,484.27,33191.05,-5.24
255836,SPXEGN1TGSB2IKT9 | 1733335161,SPXEGN1TGSB2IKT9,2024-12-05 02:59:21,210.99.114.165,27.26,1013.80,16.52,486.03,33448.12,-4.49
255884,SPXEGN1TGSB2IKT9 | 1733335743,SPXEGN1TGSB2IKT9,2024-12-05 03:09:03,210.99.114.165,27.25,1013.65,16.54,480.08,32585.67,-3.33
255924,SPXEGN1TGSB2IKT9 | 1733336357,SPXEGN1TGSB2IKT9,2024-12-05 03:19:17,210.99.114.165,27.26,1013.49,16.56,473.60,31659.46,-1.91
255965,SPXEGN1TGSB2IKT9 | 1733336949,SPXEGN1TGSB2IKT9,2024-12-05 03:29:09,210.99.114.165,27.26,1013.35,16.59,465.34,30497.64,-0.75
256012,SPXEGN1TGSB2IKT9 | 1733337548,SPXEGN1TGSB2IKT9,2024-12-05 03:39:08,210.99.114.165,27.24,1013.18,16.59,470.60,31233.97,0.58
256058,SPXEGN1TGSB2IKT9 | 1733338170,SPXEGN1TGSB2IKT9,2024-12-05 03:49:30,210.99.114.165,27.22,1013.00,16.58,463.08,30183.42,2.00
256109,SPXEGN1TGSB2IKT9 | 1733338777,SPXEGN1TGSB2IKT9,2024-12-05 03:59:37,210.99.114.165,27.19,1012.89,16.58,471.26,31327.79,3.00
256158,SPXEGN1TGSB2IKT9 | 1733339378,SPXEGN1TGSB2IKT9,2024-12-05 04:09:38,210.99.114.165,27.17,1012.85,16.62,469.60,31093.87,3.33
256198,SPXEGN1TGSB2IKT9 | 1733339941,SPXEGN1TGSB2IKT9,2024-12-05 04:19:01,210.99.114.165,27.17,1012.76,16.64,458.30,29525.65,4.08
256246,SPXEGN1TGSB2IKT9 | 1733340559,SPXEGN1TGSB2IKT9,2024-12-05 04:29:19,210.99.114.165,27.14,1012.70,16.62,457.99,29482.51,4.58
256292,SPXEGN1TGSB2IKT9 | 1733341184,SPXEGN1TGSB2IKT9,2024-12-05 04:39:44,210.99.114.165,27.10,1012.69,16.67,459.88,29742.53,4.66
256339,SPXEGN1TGSB2IKT9 | 1733341761,SPXEGN1TGSB2IKT9,2024-12-05 04:49:21,210.99.114.165,27.09,1012.63,16.67,465.02,30452.53,5.08
256386,SPXEGN1TGSB2IKT9 | 1733342354,SPXEGN1TGSB2IKT9,2024-12-05 04:59:14,210.99.114.165,27.07,1012.53,16.69,467.95,30862.66,6.08
256439,SPXEGN1TGSB2IKT9 | 1733342966,SPXEGN1TGSB2IKT9,2024-12-05 05:09:26,210.99.114.165,27.04,1012.47,16.68,473.94,31707.17,6.50
256490,SPXEGN1TGSB2IKT9 | 1733343573,SPXEGN1TGSB2IKT9,2024-12-05 05:19:33,210.99.114.165,27.00,1012.32,16.70,475.97,31996.18,7.91
256534,SPXEGN1TGSB2IKT9 | 1733344154,SPXEGN1TGSB2IKT9,2024-12-05 05:29:14,210.99.114.165,26.98,1012.20,16.72,471.59,31374.83,8.75
256580,SPXEGN1TGSB2IKT9 | 1733344776,SPXEGN1TGSB2IKT9,2024-12-05 05:39:36,210.99.114.165,27.00,1012.18,16.69,470.60,31233.97,8.91
256632,SPXEGN1TGSB2IKT9 | 1733345369,SPXEGN1TGSB2IKT9,2024-12-05 05:49:29,210.99.114.165,26.96,1012.14,16.72,478.70,32387.37,9.16
256682,SPXEGN1TGSB2IKT9 | 1733345975,SPXEGN1TGSB2IKT9,2024-12-05 05:59:35,210.99.114.165,26.97,1012.21,16.68,474.61,31803.12,8.50
256732,SPXEGN1TGSB2IKT9 | 1733346599,SPXEGN1TGSB2IKT9,2024-12-05 06:09:59,210.99.114.165,26.88,1012.30,16.58,479.39,32486.37,8.00
256773,SPXEGN1TGSB2IKT9 | 1733347171,SPXEGN1TGSB2IKT9,2024-12-05 06:19:31,210.99.114.165,26.82,1012.31,16.58,478.36,32338.14,7.83
256826,SPXEGN1TGSB2IKT9 | 1733347798,SPXEGN1TGSB2IKT9,2024-12-05 06:29:58,210.99.114.165,26.77,1012.33,16.58,478.70,32387.37,7.58
256877,SPXEGN1TGSB2IKT9 | 1733348375,SPXEGN1TGSB2IKT9,2024-12-05 06:39:35,210.99.114.165,26.67,1012.43,16.43,489.96,34023.83,6.83
256929,SPXEGN1TGSB2IKT9 | 1733348959,SPXEGN1TGSB2IKT9,2024-12-05 06:49:19,210.99.114.165,26.54,1012.49,16.41,495.79,34887.16,6.25
256974,SPXEGN1TGSB2IKT9 | 1733349574,SPXEGN1TGSB2IKT9,2024-12-05 06:59:34,210.99.114.165,26.53,1012.57,16.44,490.32,34076.84,5.66
257020,SPXEGN1TGSB2IKT9 | 1733350174,SPXEGN1TGSB2IKT9,2024-12-05 07:09:34,210.99.114.165,26.60,1012.66,16.64,479.74,32536.00,4.83
257068,SPXEGN1TGSB2IKT9 | 1733350771,SPXEGN1TGSB2IKT9,2024-12-05 07:19:31,210.99.114.165,26.63,1012.67,16.71,484.62,33242.25,4.91
257117,SPXEGN1TGSB2IKT9 | 1733351359,SPXEGN1TGSB2IKT9,2024-12-05 07:29:19,210.99.114.165,26.58,1012.61,16.77,493.58,34559.68,5.41
257175,SPXEGN1TGSB2IKT9 | 1733351997,SPXEGN1TGSB2IKT9,2024-12-05 07:39:57,210.99.114.165,26.54,1012.78,18.10,489.24,33918.08,4.00
257221,SPXEGN1TGSB2IKT9 | 1733352557,SPXEGN1TGSB2IKT9,2024-12-05 07:49:17,210.99.114.165,26.50,1012.75,17.74,483.21,33038.16,4.16
257275,SPXEGN1TGSB2IKT9 | 1733353173,SPXEGN1TGSB2IKT9,2024-12-05 07:59:33,210.99.114.165,26.51,1012.93,17.67,486.38,33499.80,2.50
257330,SPXEGN1TGSB2IKT9 | 1733353792,SPXEGN1TGSB2IKT9,2024-12-05 08:09:52,210.99.114.165,26.57,1012.92,17.40,489.24,33918.08,2.75
257381,SPXEGN1TGSB2IKT9 | 1733354361,SPXEGN1TGSB2IKT9,2024-12-05 08:19:21,210.99.114.165,26.60,1012.86,17.28,489.60,33970.86,3.16
257438,SPXEGN1TGSB2IKT9 | 1733354978,SPXEGN1TGSB2IKT9,2024-12-05 08:29:38,210.99.114.165,26.78,1012.77,17.54,487.10,33603.73,3.91
257493,SPXEGN1TGSB2IKT9 | 1733355591,SPXEGN1TGSB2IKT9,2024-12-05 08:39:51,210.99.114.165,27.12,1012.75,17.35,485.32,33344.88,4.08
257545,SPXEGN1TGSB2IKT9 | 1733356161,SPXEGN1TGSB2IKT9,2024-12-05 08:49:21,210.99.114.165,27.40,1012.81,17.24,481.47,32785.59,3.66
257602,SPXEGN1TGSB2IKT9 | 1733356777,SPXEGN1TGSB2IKT9,2024-12-05 08:59:37,210.99.114.165,27.62,1012.91,17.17,474.61,31803.12,2.75
257658,SPXEGN1TGSB2IKT9 | 1733357389,SPXEGN1TGSB2IKT9,2024-12-05 09:09:49,210.99.114.165,27.80,1013.01,17.14,471.93,31422.03,2.00
257710,SPXEGN1TGSB2IKT9 | 1733357958,SPXEGN1TGSB2IKT9,2024-12-05 09:19:18,210.99.114.165,27.95,1013.01,17.12,466.64,30679.39,1.91
257764,SPXEGN1TGSB2IKT9 | 1733358558,SPXEGN1TGSB2IKT9,2024-12-05 09:29:18,210.99.114.165,28.12,1013.03,17.14,462.44,30094.54,1.75
257819,SPXEGN1TGSB2IKT9 | 1733359162,SPXEGN1TGSB2IKT9,2024-12-05 09:39:22,210.99.114.165,28.36,1013.03,17.09,459.57,29698.96,1.91
257875,SPXEGN1TGSB2IKT9 | 1733359776,SPXEGN1TGSB2IKT9,2024-12-05 09:49:36,210.99.114.165,28.52,1013.24,17.08,455.18,29098.65,0.08
257931,SPXEGN1TGSB2IKT9 | 1733360391,SPXEGN1TGSB2IKT9,2024-12-05 09:59:51,210.99.114.165,28.69,1013.26,17.07,450.56,28474.54,-0.08
257983,SPXEGN1TGSB2IKT9 | 1733360960,SPXEGN1TGSB2IKT9,2024-12-05 10:09:20,210.99.114.165,28.84,1013.18,17.05,446.34,27909.45,0.67
258037,SPXEGN1TGSB2IKT9 | 1733361575,SPXEGN1TGSB2IKT9,2024-12-05 10:19:35,210.99.114.165,28.88,1013.16,17.09,441.32,27244.89,0.67
258093,SPXEGN1TGSB2IKT9 | 1733362188,SPXEGN1TGSB2IKT9,2024-12-05 10:29:48,210.99.114.165,29.01,1013.18,17.04,437.27,26714.49,0.50
258145,SPXEGN1TGSB2IKT9 | 1733362759,SPXEGN1TGSB2IKT9,2024-12-05 10:39:19,210.99.114.165,29.16,1013.14,16.99,432.17,26054.29,0.92
258200,SPXEGN1TGSB2IKT9 | 1733363358,SPXEGN1TGSB2IKT9,2024-12-05 10:49:18,210.99.114.165,29.32,1013.15,17.04,434.14,26308.27,0.75
258254,SPXEGN1TGSB2IKT9 | 1733363959,SPXEGN1TGSB2IKT9,2024-12-05 10:59:19,210.99.114.165,29.47,1012.99,16.92,424.73,25107.39,2.16
258308,SPXEGN1TGSB2IKT9 | 1733364562,SPXEGN1TGSB2IKT9,2024-12-05 11:09:22,210.99.114.165,29.60,1012.89,16.84,424.19,25039.28,2.91
258364,SPXEGN1TGSB2IKT9 | 1733365172,SPXEGN1TGSB2IKT9,2024-12-05 11:19:32,210.99.114.165,29.76,1012.70,16.79,423.92,25005.26,4.58
258419,SPXEGN1TGSB2IKT9 | 1733365783,SPXEGN1TGSB2IKT9,2024-12-05 11:29:43,210.99.114.165,29.86,1012.53,16.65,422.05,24769.29,5.91
258475,SPXEGN1TGSB2IKT9 | 1733366394,SPXEGN1TGSB2IKT9,2024-12-05 11:39:54,210.99.114.165,29.98,1012.25,16.56,419.13,24404.89,8.33
258527,SPXEGN1TGSB2IKT9 | 1733366964,SPXEGN1TGSB2IKT9,2024-12-05 11:49:24,210.99.114.165,30.07,1012.14,16.44,416.25,24048.17,9.25
258583,SPXEGN1TGSB2IKT9 | 1733367575,SPXEGN1TGSB2IKT9,2024-12-05 11:59:35,210.99.114.165,30.18,1012.02,16.30,417.82,24241.82,10.33
258638,SPXEGN1TGSB2IKT9 | 1733368184,SPXEGN1TGSB2IKT9,2024-12-05 12:09:44,210.99.114.165,30.24,1011.91,16.28,416.77,24112.42,11.25
258694,SPXEGN1TGSB2IKT9 | 1733368797,SPXEGN1TGSB2IKT9,2024-12-05 12:19:57,210.99.114.165,30.35,1011.73,16.21,414.70,23856.78,12.66
258746,SPXEGN1TGSB2IKT9 | 1733369359,SPXEGN1TGSB2IKT9,2024-12-05 12:29:19,210.99.114.165,30.43,1011.61,16.17,413.41,23698.89,13.91
258801,SPXEGN1TGSB2IKT9 | 1733369967,SPXEGN1TGSB2IKT9,2024-12-05 12:39:27,210.99.114.165,30.49,1011.43,16.16,415.21,23920.29,15.25
258857,SPXEGN1TGSB2IKT9 | 1733370578,SPXEGN1TGSB2IKT9,2024-12-05 12:49:38,210.99.114.165,30.54,1011.23,16.11,412.39,23573.79,16.83
258913,SPXEGN1TGSB2IKT9 | 1733371186,SPXEGN1TGSB2IKT9,2024-12-05 12:59:46,210.99.114.165,30.58,1011.19,16.14,415.47,23952.20,17.25
258969,SPXEGN1TGSB2IKT9 | 1733371795,SPXEGN1TGSB2IKT9,2024-12-05 13:09:55,210.99.114.165,30.66,1011.03,16.12,411.37,23449.52,18.42
259021,SPXEGN1TGSB2IKT9 | 1733372363,SPXEGN1TGSB2IKT9,2024-12-05 13:19:23,210.99.114.165,30.72,1010.90,16.07,412.90,23636.18,19.58
259077,SPXEGN1TGSB2IKT9 | 1733372973,SPXEGN1TGSB2IKT9,2024-12-05 13:29:33,210.99.114.165,30.78,1010.85,16.08,411.37,23449.52,20.00
259133,SPXEGN1TGSB2IKT9 | 1733373585,SPXEGN1TGSB2IKT9,2024-12-05 13:39:45,210.99.114.165,30.89,1010.84,16.09,408.35,23082.44,19.92
259187,SPXEGN1TGSB2IKT9 | 1733374197,SPXEGN1TGSB2IKT9,2024-12-05 13:49:57,210.99.114.165,31.00,1010.83,16.05,406.61,22872.12,19.92
259238,SPXEGN1TGSB2IKT9 | 1733374757,SPXEGN1TGSB2IKT9,2024-12-05 13:59:17,210.99.114.165,31.11,1010.86,16.04,403.16,22459.67,19.83
259294,SPXEGN1TGSB2IKT9 | 1733375364,SPXEGN1TGSB2IKT9,2024-12-05 14:09:24,210.99.114.165,31.19,1010.85,16.06,402.68,22401.75,20.00
259350,SPXEGN1TGSB2IKT9 | 1733375972,SPXEGN1TGSB2IKT9,2024-12-05 14:19:32,210.99.114.165,31.27,1010.81,16.06,398.58,21917.01,20.33
259398,SPXEGN1TGSB2IKT9 | 1733376494,SPXEGN1TGSB2IKT9,2024-12-05 14:28:14,210.99.114.165,31.38,1010.71,15.96,396.22,21638.84,21.09
